,Name,Artists,Genre,solo_genre,og_genre_count
12891,What I Need To Do,Kenny Chesney,"Country,Rock",country,2
12892,What I Need To Do,Kenny Chesney,"Country,Rock",rock,2
12893,What I Really Meant To Say,Cyndi Thomson,Pop,pop,1
12895,What I've Been Looking For,"Lucas Grabeel, Ashley Tisdale","Disney,Soundtrack,Pop",pop,3
12896,What I've Done,Linkin Park,"Alternative,Rock,Alternative Rock",alternative/indie,3
12897,What I've Done,Linkin Park,"Alternative,Rock,Alternative Rock",rock,3
12898,What If,Babyface,Pop,pop,1
12899,What If,Colbie Caillat,Rock,rock,1
12900,What If,Jason Derulo,"Pop,R&;B",pop,2
12901,What If,Jason Derulo,"Pop,R&;B",r&b,2
12902,What If A Woman,Joe,R&;B,r&b,1
12904,What If I Never Get Over You,Lady Antebellum,"Ballad,Country",country,2
12905,What If It All Goes Right,Melissa Lawson,Pop,pop,1
12906,What If She's An Angel,Tommy Shane Steiner,Country,country,1
12907,What Ifs,Kane Brown,Country,country,1
12908,What It Feels Like For A Girl,Madonna,"Pop,Electronic",pop,2
12909,What It Feels Like For A Girl,Madonna,"Pop,Electronic",dance/electronic/house,2
12910,What It's Like,Everlast,"Rap,Rock",rap,2
12911,What It's Like,Everlast,"Rap,Rock",rock,2
12912,What Kind Of Man,Florence + The Machine,"Alternative Rock,UK,Pop,Rock",rock,4
12914,What Kind Of Man,Florence + The Machine,"Alternative Rock,UK,Pop,Rock",pop,4
12915,What Kinda Gone,Chris Cagle,Country,country,1
12917,What Lovers Do,Maroon 5,"Funk,R&;B,Pop",r&b,3
12918,What Lovers Do,Maroon 5,"Funk,R&;B,Pop",pop,3
12919,What Makes You Beautiful,One Direction,"Electro-Pop,Boy Band,Power Pop,Pop-Rock,Rock,UK,Pop",pop,7
12921,What Makes You Beautiful,One Direction,"Electro-Pop,Boy Band,Power Pop,Pop-Rock,Rock,UK,Pop",rock,7
12922,What Makes You Country,Luke Bryan,Country,country,1
12923,What Means The World To You,Cam'ron,Rap,rap,1
12924,What Now,Rihanna,"R&;B,Pop",r&b,2
12925,What Now,Rihanna,"R&;B,Pop",pop,2
12926,What The Hell,Avril Lavigne,"Pop-Rock,Canada,Pop",pop,3
12928,What The Water Gave Me,Florence + The Machine,"Art Pop,Art Rock,Indie Rock,Indie Pop,Alternative,Alternative Rock,Rock",pop,7
12929,What The Water Gave Me,Florence + The Machine,"Art Pop,Art Rock,Indie Rock,Indie Pop,Alternative,Alternative Rock,Rock",rock,7
12930,What The Water Gave Me,Florence + The Machine,"Art Pop,Art Rock,Indie Rock,Indie Pop,Alternative,Alternative Rock,Rock",alternative/indie,7
12931,What The World Needs,Wynonna,Pop,pop,1
12932,What Them Girls Like,Ludacris Co,"R&;B,Rap",r&b,2
12933,What Them Girls Like,Ludacris Co,"R&;B,Rap",rap,2
12935,What They Want,Russ,"Producer,Rap",rap,2
12936,What Time Is It,High School Musical 2 Cast,Pop,pop,1
12937,What U Gon' Do,"Lil Jon, The East Side Boyz",Rap,rap,1
12938,"What Up, What's Haapnin'",T.I.,Rap,rap,1
12939,What Was I Thinkin',Dierks Bentley,"Country,Rock",country,2
12940,What Was I Thinkin',Dierks Bentley,"Country,Rock",rock,2
12941,What We Ain't Got,Jake Owen,"Country,R&;B,Rock",country,3
12942,What We Ain't Got,Jake Owen,"Country,R&;B,Rock",r&b,3
12943,What We Ain't Got,Jake Owen,"Country,R&;B,Rock",rock,3
12944,What We Do,Freeway,"Gangsta Rap,Hardcore Hip-Hop,Hip-Hop,East Coast,Rap",rap,5
12945,What We Do,Freeway,"Gangsta Rap,Hardcore Hip-Hop,Hip-Hop,East Coast,Rap",hip hop,5
12947,What Would Meek Do?,Pusha T,"Trap,Rap",rap,2
12948,What Would You Do?,City High,Rap,rap,1
12949,What Ya Want,"EVE, Nokio",Rap,rap,1
12950,What You Got,Colby O'Donis,Rap,rap,1
12951,What You Know,T.I.,Rap,rap,1
12953,What You Waiting For?,Gwen Stefani,"Funk,Alternative Dance,New Wave,Electro-Pop,Pop-Rock,Pop",dance/electronic/house,6
12954,What You Waiting For?,Gwen Stefani,"Funk,Alternative Dance,New Wave,Electro-Pop,Pop-Rock,Pop",pop,6
12955,What You Want,DMX,Pop,pop,1
12956,What You Want,Evanescence,Rock,rock,1
12958,What'Chu Like,Da Brat,"G-Funk,Rap",rap,2
12959,What's A Guy Gotta Do,Joe Nichols,Pop,pop,1
12961,What's Free,Meek Mill,"East Coast,Rap",rap,2
12962,What's Going On,All Star Tribute,Pop,pop,1
12963,What's Good,"Tyler, The Creator","Rap,Hardcore Hip-Hop,Experimental,Alternative,West Coast",rap,5
12964,What's Good,"Tyler, The Creator","Rap,Hardcore Hip-Hop,Experimental,Alternative,West Coast",hip hop,5
12966,What's Good,"Tyler, The Creator","Rap,Hardcore Hip-Hop,Experimental,Alternative,West Coast",alternative/indie,5
12967,What's It Like,Jagged Edge,R&;B,r&b,1
12968,What's Left Of Me,Nick Lachey,Pop,pop,1
12969,What's Luv?,Fat Joe,"R&;B,Rap",r&b,2
12970,What's Luv?,Fat Joe,"R&;B,Rap",rap,2
12971,What's My Age Again?,Blink,"Pop-Punk,Rock",pop,2
12972,What's My Age Again?,Blink,"Pop-Punk,Rock",rock,2
12973,What's My Name,"China Anne McClain, Thomas Doherty, Dylan Playfair",Pop,pop,1
12974,What's My Name,DMX,"Hardcore Hip-Hop,Gangsta Rap,East Coast,Hip-Hop,Rap",hip hop,5
12975,What's My Name,DMX,"Hardcore Hip-Hop,Gangsta Rap,East Coast,Hip-Hop,Rap",rap,5
12977,What's My Name?,Rihanna,"Rap,R&;B,Pop",rap,3
12978,What's My Name?,Rihanna,"Rap,R&;B,Pop",r&b,3
12979,What's My Name?,Rihanna,"Rap,R&;B,Pop",pop,3
12980,What's Wrong With Them,Lil Wayne,Rap,rap,1
12982,What's Your Fantasy,Ludacris,"Dirty South,Rap",rap,2
12984,Whataya Want From Me,Adam Lambert,"Ballad,Pop-Rock,Glam Rock,Pop",pop,4
12985,Whataya Want From Me,Adam Lambert,"Ballad,Pop-Rock,Glam Rock,Pop",rock,4
12986,Whatcha Say,Jason Derulo,"Pop,R&;B",pop,2
12987,Whatcha Say,Jason Derulo,"Pop,R&;B",r&b,2
12988,Whatchulookinat,Whitney Houston,"Pop,Soul Pop,Soul,R&;B",pop,4
12990,Whatchulookinat,Whitney Houston,"Pop,Soul Pop,Soul,R&;B",r&b,4
12991,Whatever,Ideal,Pop,pop,1
12992,Whatever It Is,Zac Brown Band,"Country,Rock",country,2
12993,Whatever It Is,Zac Brown Band,"Country,Rock",rock,2
12994,Whatever It Takes,Imagine Dragons,"Indie Rock,Alternative Pop,Alternative,Adult Alternative,Pop,Alternative Rock,Pop-Rock,Rock",rock,8
12995,Whatever It Takes,Imagine Dragons,"Indie Rock,Alternative Pop,Alternative,Adult Alternative,Pop,Alternative Rock,Pop-Rock,Rock",pop,8
12996,Whatever It Takes,Imagine Dragons,"Indie Rock,Alternative Pop,Alternative,Adult Alternative,Pop,Alternative Rock,Pop-Rock,Rock",alternative/indie,8
12997,Whatever It Takes,Lifehouse,Rock,rock,1
12998,Whatever She's Got,David Nail,Country,country,1
12999,Whatever U Want,Christina Milian,"Rap,R&;B,Pop",rap,3
13000,Whatever U Want,Christina Milian,"Rap,R&;B,Pop",r&b,3
13001,Whatever U Want,Christina Milian,"Rap,R&;B,Pop",pop,3
13002,Whatever You Like,Anya Marina,Pop,pop,1
13003,Whatever You Like,T.I.,Rap,rap,1
13004,Whatever You Need,Meek Mill,"R&;B,Rap",r&b,2
13005,Whatever You Need,Meek Mill,"R&;B,Rap",rap,2
13006,Whatever You Say,Martina McBride,Country,country,1
13007,Wheels,Foo Fighters,Rock,rock,1
13008,When A Woman Loves,R. Kelly,"Soul Pop,Soul,Pop,R&;B",pop,4
13010,When A Woman Loves,R. Kelly,"Soul Pop,Soul,Pop,R&;B",r&b,4
13012,When Doves Cry,Prince,"Eighties,Soundtrack,Funk,Pop,R&;B,Rock",pop,6
13013,When Doves Cry,Prince,"Eighties,Soundtrack,Funk,Pop,R&;B,Rock",r&b,6
13014,When Doves Cry,Prince,"Eighties,Soundtrack,Funk,Pop,R&;B,Rock",rock,6
13015,When I Get Where I'm Going,Brad Paisley,Pop,pop,1
13017,When I Get You Alone,Glee Cast,"TV,Soundtrack,Screen,Cover,Pop",pop,5
13018,When I Grow Up,The Pussycat Dolls,"Electro-Pop,R&;B,Pop",pop,3
13019,When I Grow Up,The Pussycat Dolls,"Electro-Pop,R&;B,Pop",r&b,3
13020,When I Look At You,Miley Cyrus,Pop,pop,1
13021,When I Look To The Sky,Train,Rock,rock,1
13022,When I Said I Do,Clint Black,Country,country,1
13023,When I See This Bar,Kenny Chesney,"Country,Rock",country,2
13024,When I See This Bar,Kenny Chesney,"Country,Rock",rock,2
13025,When I See U,Fantasia,R&;B,r&b,1
13026,When I Think About Angels,Jamie O'Neal,Pop,pop,1
13027,When I Think About Cheatin',Gretchen Wilson,Pop,pop,1
13029,When I Was Your Man,Bruno Mars,"Easy Listening,Adult Contemporary,Piano,Ballad,Neo Soul,Soul Pop,R&;B,Pop",pop,8
13030,When I Was Your Man,Bruno Mars,"Easy Listening,Adult Contemporary,Piano,Ballad,Neo Soul,Soul Pop,R&;B,Pop",r&b,8
13031,When I'm Gone,3 Doors Down,Rock,rock,1
13032,When I'm Gone,Eminem,"Hip-Hop,Conscious Hip-Hop,Rap",hip hop,3
13033,When I'm Gone,Eminem,"Hip-Hop,Conscious Hip-Hop,Rap",rap,3
13034,When I'm Gone,Wiz Khalifa,Rap,rap,1
13035,When It Hurts,Avant,Pop,pop,1
13036,When It Rains It Pours,Luke Combs,Country,country,1
13037,When It's Over,Sugar Ray,Rock,rock,1
13038,When Love Takes Over,David Guetta,"Dance,Electro-Pop,Pop",dance/electronic/house,3
13039,When Love Takes Over,David Guetta,"Dance,Electro-Pop,Pop",pop,3
13040,When She Says Baby,Jason Aldean,"Country,Rock",country,2
13041,When She Says Baby,Jason Aldean,"Country,Rock",rock,2
13042,When Somebody Loves You,Alan Jackson,Country,country,1
13043,When The Last Time,Clipse,Rap,rap,1
13044,When The Party's Over,Billie Eilish,"R&;B,Ambient,Art Pop,Indie Pop,Ballad,Pop",r&b,6
13046,When The Party's Over,Billie Eilish,"R&;B,Ambient,Art Pop,Indie Pop,Ballad,Pop",pop,6
13047,When The Stars Go Blue,Tim McGraw,Country,country,1
13048,When The Sun Goes Down,"Kenny Chesney, Uncle Kracker","Country,News",country,2
13050,When We,Tank,R&;B,r&b,1
13051,When We Stand Together,Nickelback,Rock,rock,1
13053,When We Were Young,Adele,"Piano,Ballad,Soul,UK,Pop",pop,5
13054,When You Lie Next To Me,Kellie Coffey,Pop,pop,1
13055,When You Look Me In The Eyes,Jonas Brothers,"Pop,Ballad,Pop-Rock",pop,3
13057,When You Need My Love,Darryl Worley,Pop,pop,1
13058,When You Were Young,The Killers,"Alternative Rock,Rock",rock,2
13059,When You're Gone,Avril Lavigne,"Pop-Rock,Canada,Pop",pop,3
13061,When You're Young,3 Doors Down,Rock,rock,1
13062,"Whenever, Wherever",Shakira,"Pop,Latin Pop,Rock",pop,3
13063,"Whenever, Wherever",Shakira,"Pop,Latin Pop,Rock",rock,3
13064,Where Are We Runnin'?,Lenny Kravitz,Rock,rock,1
13065,Where Are You Going,Dave Matthews Band,"Alternative,Alternative Rock,Rock",alternative/indie,3
13066,Where Are You Going,Dave Matthews Band,"Alternative,Alternative Rock,Rock",rock,3
13068,Where Do Broken Hearts Go,One Direction,"Boy Band,UK,Pop",pop,3
13069,Where Do We Go From Here,Filter,Rock,rock,1
13070,Where Have You Been,Rihanna,"House,Electro-Pop,Pop",dance/electronic/house,3
13071,Where Have You Been,Rihanna,"House,Electro-Pop,Pop",pop,3
13072,Where I Come From,Alan Jackson,Country,country,1
13073,Where I Come From,Montgomery Gentry,Country,country,1
13075,Where I Wanna Be,Donell Jones,"Ballad,Producer,Neo Soul,Singer-Songwriter,Soul,R&;B",r&b,6
13076,Where I'm From,Jason Michael Carroll,"Country,Rock",country,2
13077,Where I'm From,Jason Michael Carroll,"Country,Rock",rock,2
13078,Where Is The Love?,The Black Eyed Peas,"R&;B,Pop,Rap",r&b,3
13079,Where Is The Love?,The Black Eyed Peas,"R&;B,Pop,Rap",pop,3
13080,Where Is The Love?,The Black Eyed Peas,"R&;B,Pop,Rap",rap,3
13081,Where It's At,Dustin Lynch,"Rock,Country",rock,2
13082,Where It's At,Dustin Lynch,"Rock,Country",country,2
13084,Where My Girls At?,702,"Girl Group,R&;B",r&b,2
13085,Where The Blacktop Ends,Keith Urban,Country,country,1
13086,Where The Hood At?,DMX,Rap,rap,1
13087,Where The Party At,Jagged Edge With Nelly,"Pop,Dirty South,Hip-Hop,R&;B,Rap",pop,5
13089,Where The Party At,Jagged Edge With Nelly,"Pop,Dirty South,Hip-Hop,R&;B,Rap",hip hop,5
13090,Where The Party At,Jagged Edge With Nelly,"Pop,Dirty South,Hip-Hop,R&;B,Rap",r&b,5
13091,Where The Party At,Jagged Edge With Nelly,"Pop,Dirty South,Hip-Hop,R&;B,Rap",rap,5
13092,Where The Stars And Stripes And The Eagle Fly,Aaron Tippin,Country,country,1
13093,Where Them Girls At,David Guetta,"Electro-Pop,Dance,Pop",pop,3
13094,Where Them Girls At,David Guetta,"Electro-Pop,Dance,Pop",dance/electronic/house,3
13095,Where Would You Be,Martina McBride,Pop,pop,1
13097,Where Ya At,Future,"Atlanta,Trap,Rap",rap,3
13098,Where You Are,Jessica Simpson,Pop,pop,1
13099,Where You At,Jennifer Hudson,"R&;B,Rock",r&b,2
13100,Where You At,Jennifer Hudson,"R&;B,Rock",rock,2
13102,Where You Belong,The Weeknd,"Canada,Soundtrack,Screen,R&;B",r&b,4
13103,Where'd You Go,Fort Minor,"R&;B,Alternative,Rap",r&b,3
13104,Where'd You Go,Fort Minor,"R&;B,Alternative,Rap",alternative/indie,3
13105,Where'd You Go,Fort Minor,"R&;B,Alternative,Rap",rap,3
13106,Wherever I Go,OneRepublic,"Pop-Rock,Pop,Rock",pop,3
13107,Wherever I Go,OneRepublic,"Pop-Rock,Pop,Rock",rock,3
13108,Wherever You Are,Jack Ingram,Pop,pop,1
13110,Wherever You Will Go,The Calling,"Screen,Soundtrack,Pop,Rock",pop,4
13111,Wherever You Will Go,The Calling,"Screen,Soundtrack,Pop,Rock",rock,4
13112,While You Loved Me,Rascal Flatts,"Country,Rock",country,2
13113,While You Loved Me,Rascal Flatts,"Country,Rock",rock,2
13114,Whine Up,Kat DeLuna,"R&;B,Dancehall,Pop",r&b,3
13115,Whine Up,Kat DeLuna,"R&;B,Dancehall,Pop",dance/electronic/house,3
13116,Whine Up,Kat DeLuna,"R&;B,Dancehall,Pop",pop,3
13117,Whip,2 Chainz,Rap,rap,1
13118,Whip My Hair,WILLOW,Rap,rap,1
13119,Whiskey,Jana Kramer,Country,country,1
13120,Whiskey Girl,Toby Keith,"Country,Rock",country,2
13121,Whiskey Girl,Toby Keith,"Country,Rock",rock,2
13122,Whiskey Glasses,Morgan Wallen,Country,country,1
13123,Whiskey In My Water,Tyler Farr,Pop,pop,1
13124,Whiskey Lullaby,Brad Paisley,Country,country,1
13125,Whisper,Chase Rice,Country,country,1
13127,Whispers In The Dark,"Mumford, Sons","UK,Rock",rock,2
13128,Whistle,Flo Rida,Rap,rap,1
13130,Whistle While You Twurk,Ying Yang Twins,"Dirty South,Rap",rap,2
13131,White Christmas,Bing Crosby,"Pop,Christmas",pop,2
13134,White Flag,Dido,"Trip-Hop,Pop,Rock",pop,3
13135,White Flag,Dido,"Trip-Hop,Pop,Rock",rock,3
13136,White Horse,Taylor Swift,"Pop Country,Ballad,Country,Pop",country,4
13138,White Horse,Taylor Swift,"Pop Country,Ballad,Country,Pop",pop,4
13139,White Houses,Vanessa Carlton,Pop,pop,1
13140,White Iverson,Post Malone,"Hip-Hop,Cloud Rap,Trap,Memes,Sports,Rap",hip hop,6
13141,White Iverson,Post Malone,"Hip-Hop,Cloud Rap,Trap,Memes,Sports,Rap",rap,6
13143,White Liar,Miranda Lambert,"Country,News",country,2
13145,White Sand,Migos,"Trap,Motown,Rap",rap,3
13148,White Walls,"Macklemore, Ryan Lewis","West Coast,Rap",rap,2
13149,Who Are You When I'm Not Looking,Blake Shelton,"Country,Rock",country,2
13150,Who Are You When I'm Not Looking,Blake Shelton,"Country,Rock",rock,2
13151,Who Booty,Jonn Hart,Rap,rap,1
13152,Who Dat,J. Cole,Rap,rap,1
13153,Who Dat,JT Money,Rap,rap,1
13154,Who Dat Boy,"Tyler, The Creator","Trap,Rap",rap,2
13155,Who Dat Girl,Flo Rida,Rap,rap,1
13156,Who Did You Think I Was,John Mayer Trio,Rock,rock,1
13158,Who Do You Love,The Chainsmokers,"Future Bass,Dance-Pop,Dance,Australia,Pop",pop,5
13159,Who Do You Love,The Chainsmokers,"Future Bass,Dance-Pop,Dance,Australia,Pop",dance/electronic/house,5
13161,Who Do You Love?,YG,"Fashion,Canada,West Coast,Rap",rap,4
13162,Who Gon Stop Me,Jay Z Kanye West,"Rap,Producer",rap,2
13164,Who I Am,Danielle Bradbery,Pop,pop,1
13165,Who I Am,Jessica Andrews,Pop,pop,1
13166,Who I Am,"Nick Jonas, The Administration",Pop,pop,1
13167,Who I Am Hates Who I've Been,Relient K,Rock,rock,1
13168,Who I Am With You,Chris Young,Country,country,1
13169,Who Is She 2 U,Brandy,"Pop,R&;B",pop,2
13170,Who Is She 2 U,Brandy,"Pop,R&;B",r&b,2
13171,Who Knew,P!nk,"Pop-Rock,Pop",pop,2
13172,Who Let The Dogs Out,Baha Men,Rap,rap,1
13173,Who Needs Pictures,Brad Paisley,"Country,Rock",country,2
13174,Who Needs Pictures,Brad Paisley,"Country,Rock",rock,2
13176,Who Said,Hannah Montana,"Disney,Soundtrack,Pop",pop,3
13177,Who Says,John Mayer,"Blues Rock,Singer-Songwriter,Adult Alternative,Acoustic,Rock,Pop,Pop-Rock",rock,7
13179,Who Says,John Mayer,"Blues Rock,Singer-Songwriter,Adult Alternative,Acoustic,Rock,Pop,Pop-Rock",alternative/indie,7
13180,Who Says,John Mayer,"Blues Rock,Singer-Songwriter,Adult Alternative,Acoustic,Rock,Pop,Pop-Rock",pop,7
13181,Who Says,"Selena Gomez, The Scene",Pop,pop,1
13182,Who Says You Can't Go Home,Bon Jovi,Rock,rock,1
13183,Who We Be,DMX,"Gangsta Rap,Rap",rap,2
13184,Who Wouldn't Wanna Be Me,Keith Urban,Country,country,1
13186,Who You Love,John Mayer,"Folk,Country,Adult Alternative,Adult Contemporary,Pop-Rock,Pop,Rock",country,7
13187,Who You Love,John Mayer,"Folk,Country,Adult Alternative,Adult Contemporary,Pop-Rock,Pop,Rock",alternative/indie,7
13188,Who You Love,John Mayer,"Folk,Country,Adult Alternative,Adult Contemporary,Pop-Rock,Pop,Rock",pop,7
13189,Who You Love,John Mayer,"Folk,Country,Adult Alternative,Adult Contemporary,Pop-Rock,Pop,Rock",rock,7
13190,Who You'd Be Today,Kenny Chesney,"Country,Rock",country,2
13191,Who You'd Be Today,Kenny Chesney,"Country,Rock",rock,2
13192,Who's That Chick?,David Guetta,Pop,pop,1
13193,Who's That Girl?,Eve,Rap,rap,1
13194,Who's Your Daddy?,Toby Keith,"Country,Rock",country,2
13195,Who's Your Daddy?,Toby Keith,"Country,Rock",rock,2
13196,Whoa Now,B Rich,Rap,rap,1
13197,Why,Jason Aldean,Country,country,1
13198,Why Can't I?,Liz Phair,"Pop-Rock,Pop,Rock",pop,3
13199,Why Can't I?,Liz Phair,"Pop-Rock,Pop,Rock",rock,3
13200,Why Do You Love Me,Garbage,"Alternative Rock,Rock",rock,2
13201,Why Don't We Fall In Love,Amerie,R&;B,r&b,1
13202,Why Don't We Just Dance,Josh Turner,"Country,Rock",country,2
13203,Why Don't We Just Dance,Josh Turner,"Country,Rock",rock,2
13205,Why Don't You Get A Job?,The Offspring,"Ska,Punk Rock,Rock",rock,3
13206,Why I Love You,B2K,"R&;B,Pop",r&b,2
13207,Why I Love You,B2K,"R&;B,Pop",pop,2
13208,Why They Call It Falling,Lee Ann Womack,Country,country,1
13209,Why Wait,Rascal Flatts,"Country,Rock",country,2
13210,Why Wait,Rascal Flatts,"Country,Rock",rock,2
13212,Why We Thugs,Ice Cube,"West Coast,Rap",rap,2
13213,Why Ya Wanna,Jana Kramer,Country,country,1
13215,Why You Always Hatin?,YG,"Canada,West Coast,Rap",rap,3
13217,Why You Wanna,T.I.,"Producer,Rap",rap,2
13218,"Why, Why, Why",Billy Currington,"Country,Rock",country,2
13219,"Why, Why, Why",Billy Currington,"Country,Rock",rock,2
13220,Why?,Jadakiss,Rap,rap,1
13222,Wicked,Future,"Atlanta,Trap,Memes,Rap",rap,4
13223,Wicked Games,The Weeknd,"Alternative R&;B,Hip-Hop,Canada,Rap,R&;B",alternative/indie,5
13224,Wicked Games,The Weeknd,"Alternative R&;B,Hip-Hop,Canada,Rap,R&;B",hip hop,5
13226,Wicked Games,The Weeknd,"Alternative R&;B,Hip-Hop,Canada,Rap,R&;B",rap,5
13227,Wicked Games,The Weeknd,"Alternative R&;B,Hip-Hop,Canada,Rap,R&;B",r&b,5
13228,Wide Awake,Katy Perry,"Dance-Pop,Pop",pop,2
13229,Wifey,Next,R&;B,r&b,1
13230,Wifi Lit,Future,Rap,rap,1
13231,Wiggle,Jason Derulo,"Pop,Rap",pop,2
13232,Wiggle,Jason Derulo,"Pop,Rap",rap,2
13233,Wild At Heart,Gloriana,Country,country,1
13234,Wild Child,Kenny Chesney With Grace Potter,Country,country,1
13236,Wild For The Night,A$AP Rocky,"East Coast,Electronic,Dubstep,Rap",dance/electronic/house,4
13237,Wild For The Night,A$AP Rocky,"East Coast,Electronic,Dubstep,Rap",rap,4
13238,Wild Horses,Garth Brooks,Country,country,1
13239,Wild Horses,Susan Boyle,Pop,pop,1
13240,Wild Life,"Jack, Jack",Rap,rap,1
13241,Wild Ones,Flo Rida,"Pop,Rap",pop,2
13242,Wild Ones,Flo Rida,"Pop,Rap",rap,2
13244,Wild Things,Alessia Cara,"Canada,Pop",pop,2
13246,Wild Thoughts,DJ Khaled,"Neo Soul,Hip-Hop,Pop-Rock,Cloud Rap,Dancehall,Soul,Pop,Rap,R&;B",hip hop,9
13247,Wild Thoughts,DJ Khaled,"Neo Soul,Hip-Hop,Pop-Rock,Cloud Rap,Dancehall,Soul,Pop,Rap,R&;B",pop,9
13248,Wild Thoughts,DJ Khaled,"Neo Soul,Hip-Hop,Pop-Rock,Cloud Rap,Dancehall,Soul,Pop,Rap,R&;B",rap,9
13249,Wild Thoughts,DJ Khaled,"Neo Soul,Hip-Hop,Pop-Rock,Cloud Rap,Dancehall,Soul,Pop,Rap,R&;B",dance/electronic/house,9
13250,Wild Thoughts,DJ Khaled,"Neo Soul,Hip-Hop,Pop-Rock,Cloud Rap,Dancehall,Soul,Pop,Rap,R&;B",r&b,9
13251,Wild West Show,"Big, Rich",Country,country,1
13252,Wild Wild Love,Pitbull,"Pop,Rap",pop,2
13253,Wild Wild Love,Pitbull,"Pop,Rap",rap,2
13254,Wildest Dreams,Taylor Swift,"Dream-Pop,Pop",pop,2
13256,Wildfire,John Mayer,"Folk,Country,Rock",country,3
13257,Wildfire,John Mayer,"Folk,Country,Rock",rock,3
13258,Wildflower,The JaneDear Girls,Country,country,1
13259,Will 2K,Will Smith,Rap,rap,1
13260,Wind It Up,Gwen Stefani,"Electro-Pop,Pop",pop,2
13261,Window Pain,J. Cole,Rap,rap,1
13263,Window Seat,Erykah Badu,"Neo Soul,Soul,R&;B",r&b,3
13265,Window Shopper,50 Cent,"Screen,Soundtrack,Hardcore Hip-Hop,Gangsta Rap,East Coast,Hip-Hop,Rap",hip hop,7
13266,Window Shopper,50 Cent,"Screen,Soundtrack,Hardcore Hip-Hop,Gangsta Rap,East Coast,Hip-Hop,Rap",rap,7
13268,Windows Down,Big Time Rush,"Boy Band,Teen Pop,Rock,Dance-Pop,Electronic Rock",pop,5
13269,Windows Down,Big Time Rush,"Boy Band,Teen Pop,Rock,Dance-Pop,Electronic Rock",rock,5
13270,Wings,Little Mix,"Dance-Pop,Girl Group,R&;B,Bubblegum Pop,UK,Pop",pop,6
13272,Wings,Little Mix,"Dance-Pop,Girl Group,R&;B,Bubblegum Pop,UK,Pop",r&b,6
13273,Wings Of A Butterfly,HIM,Rock,rock,1
13274,Winner At A Losing Game,Rascal Flatts,"Country,Rock",country,2
13275,Winner At A Losing Game,Rascal Flatts,"Country,Rock",rock,2
13276,Wins & Losses,Meek Mill,Rap,rap,1
13277,Wipe Me Down,Lil Boosie,Rap,rap,1
13278,Wipe Your Eyes,Maroon 5,Pop,pop,1
13280,Wish I Didn't Miss You,Angie Stone,"Neo Soul,Soul,R&;B",r&b,3
13281,Wish I Knew You,The Revivalists,"Alternative Rock,Pop-Rock,Adult Alternative,Adult Contemporary,Pop-Punk,Pop,Indie Rock,Rock",rock,8
13282,Wish I Knew You,The Revivalists,"Alternative Rock,Pop-Rock,Adult Alternative,Adult Contemporary,Pop-Punk,Pop,Indie Rock,Rock",pop,8
13283,Wish I Knew You,The Revivalists,"Alternative Rock,Pop-Rock,Adult Alternative,Adult Contemporary,Pop-Punk,Pop,Indie Rock,Rock",alternative/indie,8
13286,Wish Wish,DJ Khaled,"Atlanta,Trap,Rap",rap,3
13287,Wish You Were Gay,Billie Eilish,"Indie,Indie Pop,Alternative,Alternative Pop,Pop",alternative/indie,5
13288,Wish You Were Gay,Billie Eilish,"Indie,Indie Pop,Alternative,Alternative Pop,Pop",pop,5
13289,Wish You Were Here,Avril Lavigne,"Pop-Rock,Canada,Pop",pop,3
13292,Wish You Were Here,Incubus,"Post-Grunge,Alternative Rock,Rock",rock,3
13293,Wish You Were Here,Mark Wills,Country,country,1
13295,Wishing,DJ Drama,"West Coast,R&;B,Rap",r&b,3
13296,Wishing,DJ Drama,"West Coast,R&;B,Rap",rap,3
13297,Wit It,Gunna,"Cloud Rap,Trap,Rap",rap,3
13298,Wit Me,T.I.,Rap,rap,1
13299,Witch Doctor,Alvin And The Chipmunks,Pop,pop,1
13300,With Arms Wide Open,Creed,Rock,rock,1
13301,With Love,Hilary Duff,"Dance-Pop,Soundtrack,Electro,Pop",pop,4
13303,With Me,Lonestar,Country,country,1
13305,With Them,Young Thug,"Atlanta,Trap,Rap",rap,3
